"Source Name",URL,"Date Accessed","Program Name",Domain,Username,"Data Source"
index.dat,http://fosi.ural.net,"2004-08-25 16:13:10 CEST","Internet Explorer Analyzer",ural.net,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.google.com/search?hl=en&ie=UTF-8&q=who+am+i","2004-08-25 16:07:32 CEST","Internet Explorer Analyzer",google.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.whatismyip.com","2004-08-25 16:08:02 CEST","Internet Explorer Analyzer",whatismyip.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.whatismyip.com,"2004-08-25 16:07:57 CEST","Internet Explorer Analyzer",whatismyip.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.microsoft.com/isapi/redir.dll?prd=ie&pver=6&ar=msnhome","2004-08-25 15:25:04 CEST","Internet Explorer Analyzer",microsoft.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/downloads2.html","2004-08-25 15:29:30 CEST","Internet Explorer Analyzer",majorgeeks.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/download.php?id=2&sort=25","2004-08-25 15:49:28 CEST","Internet Explorer Analyzer",majorgeeks.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,a.tribalfusion.com,"2004-08-25 15:51:22 CEST","Internet Explorer Analyzer",tribalfusion.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.microsoft.com,"2004-08-25 15:25:04 CEST","Internet Explorer Analyzer",microsoft.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://a.tribalfusion.com/p.media/GLNTEKHKEKLCJLBMNWPJLCXQQSNWFOVVGKOTHPSQKSRKANKKMQKMOFLEKUOSLNUKTDQKDLKGKY/171576/pop.html","2004-08-25 15:51:22 CEST","Internet Explorer Analyzer",tribalfusion.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.microsoft.com/windows/ie/getosver/javaxp.asp","2004-08-25 16:13:01 CEST","Internet Explorer Analyzer",microsoft.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com","2004-08-25 15:27:45 CEST","Internet Explorer Analyzer",majorgeeks.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.google.com,"2004-08-25 16:07:26 CEST","Internet Explorer Analyzer",google.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.majorgeeks.com,"2004-08-25 15:27:45 CEST","Internet Explorer Analyzer",majorgeeks.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://winpcap.mirror.ethereal.com","2004-08-27 15:11:13 CEST","Internet Explorer Analyzer",ethereal.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://winpcap.mirror.ethereal.com/301a/download.htm","2004-08-27 15:11:33 CEST","Internet Explorer Analyzer",ethereal.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"ftp://mirror.sg.depaul.edu/pub/security","2004-08-27 15:17:15 CEST","Internet Explorer Analyzer",depaul.edu,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.maktoob.com,"2004-08-27 15:43:19 CEST","Internet Explorer Analyzer",maktoob.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.netstumbler.com","2004-08-27 15:09:54 CEST","Internet Explorer Analyzer",netstumbler.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,http://www.msn.com,"2004-08-27 15:42:54 CEST","Internet Explorer Analyzer",msn.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.ethereal.com,"2004-08-27 15:10:50 CEST","Internet Explorer Analyzer",ethereal.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,http://www.ethereal.com,"2004-08-27 15:10:50 CEST","Internet Explorer Analyzer",ethereal.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.wardriving.com,"2004-08-27 15:09:23 CEST","Internet Explorer Analyzer",wardriving.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.wardriving.com/code.php","2004-08-27 15:09:30 CEST","Internet Explorer Analyzer",wardriving.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.msn.com,"2004-08-27 15:09:12 CEST","Internet Explorer Analyzer",msn.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.wardriving.com","2004-08-27 15:09:23 CEST","Internet Explorer Analyzer",wardriving.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,http://www.maktoob.com,"2004-08-27 15:43:19 CEST","Internet Explorer Analyzer",maktoob.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,www.netstumbler.com,"2004-08-27 15:09:54 CEST","Internet Explorer Analyzer",netstumbler.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"winpcap.mirror.ethereal.com","2004-08-27 15:11:13 CEST","Internet Explorer Analyzer",ethereal.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.netstumbler.com/downloads","2004-08-27 15:10:00 CEST","Internet Explorer Analyzer",netstumbler.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.netstumbler.com/downloads/netstumblerinstaller_0_4_0.exe","2004-08-27 15:11:07 CEST","Internet Explorer Analyzer",netstumbler.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://www.wardriving.com/setup.php","2004-08-27 15:09:27 CEST","Internet Explorer Analyzer",wardriving.com,"Mr. Evil","4Dell Latitude CPi.E01"
index.dat,"http://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-4551874152779505&random=1093016011205&lmt=1093016011&format=468x60_as&output=html&url=http%3A%2F%2Fwww.cleo-and-nacho.com%2Fmainpages%2Fhacking.htm&color_bg=FFF5F6&color_text=6F6F6F&color_link=0000CC&color_url=008000&color_border=DDB7BA&ref=http%3A%2F%2Fsearch.msn.com%2Fresults.aspx%3FFORM%3DMSNH%26q%3Dhacking","2004-08-20 15:33:31 CEST","Internet Explorer Analyzer",googlesyndication.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cquis.com/mainpages/hackoo_template_files/email_this.gif","2004-08-20 15:33:33 CEST","Internet Explorer Analyzer",cquis.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/hdr/el/uh_bk.gif","2004-08-25 15:26:05 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/all/sort_dn_1.gif","2004-08-20 15:38:26 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/at_cnnmoney.gif","2004-08-20 19:05:21 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://a.tribalfusion.com/j.ad?site=MajorGeekscom&adSpace=ROS&size=120x600&requestID=3798039660.0942335537515448","2004-08-25 15:49:41 CEST","Internet Explorer Analyzer",tribalfusion.com,,"4Dell Latitude CPi.E01"
index.dat,"http://itxt.vibrantmedia.com/intellitxt/spit.htm","2004-08-25 15:49:45 CEST","Internet Explorer Analyzer",vibrantmedia.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/bg_rpt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/lbl_lt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/hacked_pages/images/00.gif","2004-08-20 15:31:53 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/ya/yahoo_domain/umbrella_super_v3_081604.jpg","2004-08-20 15:38:31 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/bottom_back_pattern.gif","2004-08-20 21:21:51 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.wardriving.com/WDlogo.gif","2004-08-27 15:09:20 CEST","Internet Explorer Analyzer",wardriving.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/left.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/countdown/onehundredtwo.png","2004-08-20 15:31:26 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/725274831586.gif","2004-08-20 15:31:31 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.confine.com/cgi-bin/chs.cgi?123","2004-08-20 15:46:02 CEST","Internet Explorer Analyzer",confine.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.t50.com/gatebg.jpg","2004-08-20 15:46:37 CEST","Internet Explorer Analyzer",t50.com,,"4Dell Latitude CPi.E01"
index.dat,"http://m2.doubleclick.net/viewad/560937/62-default_1x1.gif","2004-08-25 15:25:46 CEST","Internet Explorer Analyzer",doubleclick.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/images/wayoff.gif","2004-08-25 15:27:44 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/1~/F]@U_E74A,4WNO]F[VG9,+.gif","2004-08-27 15:42:49 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/ccol.gif","2004-08-27 15:42:49 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/1J/`5Y0EXTBL42-[JQ0N~G,[@.jpg","2004-08-20 21:27:32 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/3H/]4B2,]W{U[5UV-93_}+P3K.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/rd_lt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/_(1).gif","2004-08-20 15:33:31 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/otheropp_hd.gif","2004-08-20 15:33:35 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/right.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://spe.atdmt.com/b/AAAVEMSFTONM/IS_p_frwl3mbl_309x60_0204.gif","2004-08-20 19:28:28 CEST","Internet Explorer Analyzer",atdmt.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/blue/shd_r_1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/blue/rc_wc3c5_sw_1.gif","2004-08-20 15:38:42 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/ssi/js/1.0/main.js","2004-08-20 19:05:13 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/a_most_pop.gif","2004-08-20 19:05:19 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/back_pattern.gif","2004-08-20 21:21:47 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"https://sec.yimg.com/us.yimg.com/lib/reg/yih.css","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/el/bulb1.gif","2004-08-20 15:38:21 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/f/dftc1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/all/qt_lo_1.gif","2004-08-20 15:38:26 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/fr/freeze/61104_728_jsp_backupgames.gif","2004-08-20 15:38:27 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cnn.com/SPECIALS/2004/online.music/interactive/quiz/tz.1.gif","2004-08-20 19:05:19 CEST","Internet Explorer Analyzer",cnn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/images/folder.gif","2004-08-25 15:49:39 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bullet.gif","2004-08-27 15:43:14 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.com/hacked_pages/2000/01/thomas.loc.gov/images/cihead.gif","2004-08-20 15:32:12 CEST","Internet Explorer Analyzer",2600.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/hack/hackoo_files/powered_by_white_95x30.gif","2004-08-20 15:33:35 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/blue/rc_wc3c5_ne_1.gif","2004-08-20 15:38:42 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/nav_2.gif","2004-08-20 21:21:49 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.magnescan.com/mag-style.css","2004-08-20 21:27:52 CEST","Internet Explorer Analyzer",magnescan.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/nws/tt/techwk65_50.jpg","2004-08-25 15:26:08 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/css/home/bbip.css?v=2","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/pr/trap/em2_cr7.gif","2004-08-20 15:38:31 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/ua/index.html","2004-08-20 15:46:02 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/technology.gif","2004-08-20 19:05:22 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://cdn1.tribalfusion.com/media/58436.gif","2004-08-25 15:27:44 CEST","Internet Explorer Analyzer",tribalfusion.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/images/mg120.jpg","2004-08-25 15:29:12 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://a.tribalfusion.com/j.ad?site=MajorGeekscom&adSpace=ROS&size=468x60&type=horiz&pop=0&requestID=3798016720.5566645246093483","2004-08-25 15:49:39 CEST","Internet Explorer Analyzer",tribalfusion.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dpp_rt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://search.msn.com/results.aspx?FORM=MSNH&q=hacking","2004-08-20 15:33:08 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/spacer.gif","2004-08-20 15:38:55 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/vo/vonage/logo_25x25.gif","2004-08-20 15:38:41 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/images/home.gif","2004-08-20 15:45:59 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/travel.gif","2004-08-20 19:05:23 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bg_rt.gif?v=2","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/mbl_lt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/benefits_mem_hd.gif","2004-08-20 15:33:34 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/images/metapos.gif","2004-08-20 15:33:34 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/space.gif","2004-08-25 15:25:43 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/pr/trap/3box_2.jpg","2004-08-20 15:34:19 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://edit.yahoo.com/config/eval_register?.v=&.intl=&new=1&.done=&.src=ym&.partner=&.p=&promo=&.htm","2004-08-20 15:34:25 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/icons/speaker.gif","2004-08-20 15:31:28 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/el/shift1.gif","2004-08-20 15:38:41 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.1/searchbar/search.right.gif","2004-08-20 19:05:18 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/images/australian_flag2.gif","2004-08-25 15:49:40 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/downloadget.htm","2004-08-25 15:50:10 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://images.amazon.com/images/P/0672324881.01._PE_PI_SCMZZZZZZZ_.jpg","2004-08-27 15:09:20 CEST","Internet Explorer Analyzer",amazon.com,,"4Dell Latitude CPi.E01"
index.dat,"http://spe.atdmt.com/b/AAAVEMSFTONM/S_S_fndlook_309x60_0704.gif","2004-08-27 15:42:54 CEST","Internet Explorer Analyzer",atdmt.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/bb_r-col.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/search_btn.gif","2004-08-20 15:33:30 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/co/compaq/powrdbyhp_blu_84x28_yahoo.gif","2004-08-25 15:25:43 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/blue/shd_m_1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://adserver.yahoo.com/l?M=300448.5053320.6181308.4928638/D=mail/L=lid:10000529/A=2187868/S=24244634:N","2004-08-20 15:38:31 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.1/searchbar/search.gif","2004-08-20 19:05:19 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://spe.atdmt.com/b/AAAVEMSFTONM/S_TB_htmailprpl_309x60_0204.gif","2004-08-20 21:27:35 CEST","Internet Explorer Analyzer",atdmt.com,,"4Dell Latitude CPi.E01"
index.dat,"http://spe.atdmt.com/b/AAAVEMSFTONM/S_S_find_309x60_0704.gif","2004-08-20 15:33:01 CEST","Internet Explorer Analyzer",atdmt.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/oldmasthead.gif","2004-08-20 15:31:31 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/co/consumer_info/cc_b_25x25_0803_3.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/ua/spacer.gif","2004-08-20 15:46:02 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cnn.com/cnn_adspaces/adsPopup2.html?0","2004-08-20 19:05:21 CEST","Internet Explorer Analyzer",cnn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.0/main/weather_bg.jpg","2004-08-20 19:05:22 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/lfade.gif","2004-08-27 15:42:49 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bg_lt.gif?v=2","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/whatshot_hd.gif","2004-08-20 15:33:34 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://billing.mail.yahoo.com/info/mail_style.css","2004-08-20 15:34:18 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/lib/common/yg_csstare.js","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.f613.mail.yahoo.com/ym/login?.rand=7lrrdoi00fl1k&.first=1","2004-08-20 15:38:17 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/nav_9.jpg","2004-08-20 21:21:50 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/scr/home/helppane26.js","2004-08-27 15:42:47 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dgr_lt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/lib/g/yg_dom.js","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/images/eht.gif","2004-08-20 15:45:59 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cnn.com/ALLPOLITICS/analysis/toons/2004/08/20/mikula/tz.gif","2004-08-20 19:05:20 CEST","Internet Explorer Analyzer",cnn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/images/icons/premium.gif","2004-08-20 19:05:20 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://a.tribalfusion.com/j.ad?site=MajorGeekscom&adSpace=ROS&size=120x600&requestID=3785729150.5050412134938409","2004-08-25 15:29:10 CEST","Internet Explorer Analyzer",tribalfusion.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/bb_bg.jpg","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/f/sntc1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/images/mgpick.gif","2004-08-25 15:27:44 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://itxt.vibrantmedia.com/intellitxt/func.js","2004-08-25 15:49:42 CEST","Internet Explorer Analyzer",vibrantmedia.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.mosnews.com/files/3793/crash2.jpg","2004-08-25 15:54:03 CEST","Internet Explorer Analyzer",mosnews.com,,"4Dell Latitude CPi.E01"
index.dat,"http://fosi.ural.net/allofmp3.gif","2004-08-25 16:13:00 CEST","Internet Explorer Analyzer",ural.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.ethereal.com/mm/css/apache-dirindex.css","2004-08-27 15:11:33 CEST","Internet Explorer Analyzer",ethereal.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/images/cam.gif","2004-08-20 15:33:33 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://edit.yahoo.com/config/id_check","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://edit.yahoo.com/config/id_check63759919","2004-08-20 15:35:28 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://ar.atwola.com/file/adsWrapper.js","2004-08-20 19:05:16 CEST","Internet Explorer Analyzer",atwola.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/nav_3.gif","2004-08-20 21:21:49 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/mntl/sh/04q3/tag_bktsch_w.gif","2004-08-25 15:25:43 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/fifa/gen/printer2.gif","2004-08-25 15:26:08 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/,E/}Y_Z,QW`~10M3M@+RH],T.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
